# x_val	y_val	p(x,y)
0.000000e+00	1.039961e+03	7.262655e-06
0.000000e+00	1.042262e+03	7.300026e-06
0.000000e+00	1.044563e+03	7.337547e-06
0.000000e+00	1.046863e+03	7.375218e-06
0.000000e+00	1.049164e+03	7.413041e-06
0.000000e+00	1.051465e+03	7.451015e-06
0.000000e+00	1.053766e+03	7.489141e-06
0.000000e+00	1.056067e+03	7.527419e-06
0.000000e+00	1.058367e+03	7.565849e-06
0.000000e+00	1.060668e+03	7.604432e-06
0.000000e+00	1.062969e+03	7.643168e-06
0.000000e+00	1.065270e+03	7.682058e-06
0.000000e+00	1.067571e+03	7.721101e-06
0.000000e+00	1.069871e+03	7.760299e-06
0.000000e+00	1.072172e+03	7.799650e-06
0.000000e+00	1.074473e+03	7.839157e-06
0.000000e+00	1.076774e+03	7.878819e-06
0.000000e+00	1.079075e+03	7.918636e-06
0.000000e+00	1.081375e+03	7.958609e-06
0.000000e+00	1.083676e+03	7.998737e-06
0.000000e+00	1.085977e+03	8.039023e-06
0.000000e+00	1.088278e+03	8.079465e-06
0.000000e+00	1.090579e+03	8.120064e-06
0.000000e+00	1.092879e+03	8.160820e-06
0.000000e+00	1.095180e+03	8.201734e-06
0.000000e+00	1.097481e+03	8.242806e-06
0.000000e+00	1.099782e+03	8.284037e-06
0.000000e+00	1.102083e+03	8.325426e-06
0.000000e+00	1.104383e+03	8.366974e-06
0.000000e+00	1.106684e+03	8.408681e-06
0.000000e+00	1.108985e+03	8.450549e-06
0.000000e+00	1.111286e+03	8.492575e-06
0.000000e+00	1.113587e+03	8.534763e-06
0.000000e+00	1.115887e+03	8.577110e-06
0.000000e+00	1.118188e+03	8.619619e-06
0.000000e+00	1.120489e+03	8.662289e-06
0.000000e+00	1.122790e+03	8.705120e-06
0.000000e+00	1.125091e+03	8.748113e-06
0.000000e+00	1.127391e+03	8.791268e-06
0.000000e+00	1.129692e+03	8.834586e-06
0.000000e+00	1.131993e+03	8.878066e-06
0.000000e+00	1.134294e+03	8.921709e-06
0.000000e+00	1.136595e+03	8.965515e-06
0.000000e+00	1.138895e+03	9.009486e-06
0.000000e+00	1.141196e+03	9.053620e-06
0.000000e+00	1.143497e+03	9.097918e-06
0.000000e+00	1.145798e+03	9.142381e-06
0.000000e+00	1.148099e+03	9.187008e-06
