# x_val	y_val	p(x,y)
0.000000e+00	1.098271e+03	2.131168e-05
0.000000e+00	1.101169e+03	2.140767e-05
0.000000e+00	1.104066e+03	2.150394e-05
0.000000e+00	1.106964e+03	2.160052e-05
0.000000e+00	1.109862e+03	2.169738e-05
0.000000e+00	1.112760e+03	2.179454e-05
0.000000e+00	1.115658e+03	2.189200e-05
0.000000e+00	1.118556e+03	2.198974e-05
0.000000e+00	1.121453e+03	2.208778e-05
0.000000e+00	1.124351e+03	2.218612e-05
0.000000e+00	1.127249e+03	2.228475e-05
0.000000e+00	1.130147e+03	2.238367e-05
0.000000e+00	1.133045e+03	2.248288e-05
0.000000e+00	1.135942e+03	2.258239e-05
0.000000e+00	1.138840e+03	2.268220e-05
0.000000e+00	1.141738e+03	2.278229e-05
0.000000e+00	1.144636e+03	2.288268e-05
0.000000e+00	1.147534e+03	2.298337e-05
0.000000e+00	1.150431e+03	2.308435e-05
0.000000e+00	1.153329e+03	2.318562e-05
0.000000e+00	1.156227e+03	2.328719e-05
0.000000e+00	1.159125e+03	2.338905e-05
0.000000e+00	1.162023e+03	2.349120e-05
0.000000e+00	1.164921e+03	2.359365e-05
0.000000e+00	1.167818e+03	2.369639e-05
0.000000e+00	1.170716e+03	2.379942e-05
0.000000e+00	1.173614e+03	2.390275e-05
0.000000e+00	1.176512e+03	2.400637e-05
0.000000e+00	1.179410e+03	2.411028e-05
0.000000e+00	1.182307e+03	2.421449e-05
0.000000e+00	1.185205e+03	2.431899e-05
0.000000e+00	1.188103e+03	2.442379e-05
0.000000e+00	1.191001e+03	2.452887e-05
0.000000e+00	1.193899e+03	2.463425e-05
0.000000e+00	1.196796e+03	2.473993e-05
0.000000e+00	1.199694e+03	2.484589e-05
0.000000e+00	1.202592e+03	2.495215e-05
0.000000e+00	1.205490e+03	2.505870e-05
0.000000e+00	1.208388e+03	2.516554e-05
0.000000e+00	1.211286e+03	2.527268e-05
0.000000e+00	1.214183e+03	2.538011e-05
0.000000e+00	1.217081e+03	2.548783e-05
0.000000e+00	1.219979e+03	2.559584e-05
0.000000e+00	1.222877e+03	2.570414e-05
0.000000e+00	1.225775e+03	2.581273e-05
0.000000e+00	1.228672e+03	2.592162e-05
0.000000e+00	1.231570e+03	2.603079e-05
0.000000e+00	1.234468e+03	2.614026e-05
0.000000e+00	1.237366e+03	2.625002e-05
0.000000e+00	1.240264e+03	2.636006e-05
0.000000e+00	1.243161e+03	2.647040e-05
0.000000e+00	1.246059e+03	2.658103e-05
0.000000e+00	1.248957e+03	2.669195e-05
0.000000e+00	1.251855e+03	2.680316e-05
0.000000e+00	1.254753e+03	2.691465e-05
0.000000e+00	1.257651e+03	2.702644e-05
0.000000e+00	1.260548e+03	2.713851e-05
0.000000e+00	1.263446e+03	2.725088e-05
0.000000e+00	1.266344e+03	2.736353e-05
0.000000e+00	1.269242e+03	2.747647e-05
0.000000e+00	1.272140e+03	2.758970e-05
0.000000e+00	1.275037e+03	2.770321e-05
0.000000e+00	1.277935e+03	2.781702e-05
0.000000e+00	1.280833e+03	2.793110e-05
0.000000e+00	1.283731e+03	2.804548e-05
0.000000e+00	1.286629e+03	2.816014e-05
0.000000e+00	1.289526e+03	2.827509e-05
0.000000e+00	1.292424e+03	2.839033e-05
0.000000e+00	1.295322e+03	2.850584e-05
0.000000e+00	1.298220e+03	2.862165e-05
0.000000e+00	1.301118e+03	2.873774e-05
0.000000e+00	1.304016e+03	2.885411e-05
0.000000e+00	1.306913e+03	2.897077e-05
0.000000e+00	1.309811e+03	2.908771e-05
0.000000e+00	1.312709e+03	2.920494e-05
0.000000e+00	1.315607e+03	2.932244e-05
0.000000e+00	1.318505e+03	2.944023e-05
0.000000e+00	1.321402e+03	2.955830e-05
0.000000e+00	1.324300e+03	2.967666e-05
0.000000e+00	1.327198e+03	2.979529e-05
0.000000e+00	1.330096e+03	2.991421e-05
0.000000e+00	1.332994e+03	3.003340e-05
0.000000e+00	1.335891e+03	3.015288e-05
0.000000e+00	1.338789e+03	3.027264e-05
0.000000e+00	1.341687e+03	3.039267e-05
0.000000e+00	1.344585e+03	3.051299e-05
0.000000e+00	1.347483e+03	3.063358e-05
0.000000e+00	1.350381e+03	3.075445e-05
0.000000e+00	1.353278e+03	3.087559e-05
0.000000e+00	1.356176e+03	3.099702e-05
0.000000e+00	1.359074e+03	3.111872e-05
0.000000e+00	1.361972e+03	3.124070e-05
0.000000e+00	1.364870e+03	3.136295e-05
0.000000e+00	1.367767e+03	3.148547e-05
0.000000e+00	1.370665e+03	3.160827e-05
0.000000e+00	1.373563e+03	3.173135e-05
0.000000e+00	1.376461e+03	3.185470e-05
0.000000e+00	1.379359e+03	3.197832e-05
0.000000e+00	1.382256e+03	3.210221e-05
0.000000e+00	1.385154e+03	3.222638e-05
0.000000e+00	1.388052e+03	3.235081e-05
