# q	y_q
3.033033e-01	2.533820e+03
3.043043e-01	2.536993e+03
3.053053e-01	2.540166e+03
3.063063e-01	2.543339e+03
3.073073e-01	2.546512e+03
3.083083e-01	2.549685e+03
3.093093e-01	2.552858e+03
3.103103e-01	2.556032e+03
3.113113e-01	2.559205e+03
3.123123e-01	2.562378e+03
3.133133e-01	2.565551e+03
3.143143e-01	2.568724e+03
3.153153e-01	2.571897e+03
3.163163e-01	2.575070e+03
3.173173e-01	2.578243e+03
3.183183e-01	2.581416e+03
3.193193e-01	2.584589e+03
3.203203e-01	2.587762e+03
3.213213e-01	2.590935e+03
3.223223e-01	2.594108e+03
3.233233e-01	2.597281e+03
3.243243e-01	2.600454e+03
3.253253e-01	2.603627e+03
3.263263e-01	2.606800e+03
3.273273e-01	2.609973e+03
3.283283e-01	2.613146e+03
3.293293e-01	2.616319e+03
3.303303e-01	2.619492e+03
3.313313e-01	2.622665e+03
3.323323e-01	2.625838e+03
3.333333e-01	2.629011e+03
3.343343e-01	2.632184e+03
3.353353e-01	2.635357e+03
3.363363e-01	2.638530e+03
3.373373e-01	2.641703e+03
3.383383e-01	2.644876e+03
3.393393e-01	2.648049e+03
3.403403e-01	2.651222e+03
3.413413e-01	2.654395e+03
3.423423e-01	2.657568e+03
3.433433e-01	2.660741e+03
3.443443e-01	2.663914e+03
3.453453e-01	2.667087e+03
3.463463e-01	2.670260e+03
3.473473e-01	2.673433e+03
3.483483e-01	2.676606e+03
3.493493e-01	2.679779e+03
3.503504e-01	2.682952e+03
3.513514e-01	2.686125e+03
3.523524e-01	2.689298e+03
3.533534e-01	2.692471e+03
3.543544e-01	2.695644e+03
3.553554e-01	2.698817e+03
3.563564e-01	2.701990e+03
3.573574e-01	2.705163e+03
3.583584e-01	2.708336e+03
3.593594e-01	2.711509e+03
3.603604e-01	2.714682e+03
3.613614e-01	2.717855e+03
3.623624e-01	2.721028e+03
3.633634e-01	2.724201e+03
3.643644e-01	2.727374e+03
3.653654e-01	2.730547e+03
3.663664e-01	2.733720e+03
3.673674e-01	2.736893e+03
3.683684e-01	2.740066e+03
3.693694e-01	2.743239e+03
3.703704e-01	2.746412e+03
3.713714e-01	2.749585e+03
3.723724e-01	2.752759e+03
3.733734e-01	2.755932e+03
3.743744e-01	2.759105e+03
3.753754e-01	2.762278e+03
3.763764e-01	2.765451e+03
3.773774e-01	2.768624e+03
3.783784e-01	2.771797e+03
3.793794e-01	2.774970e+03
3.803804e-01	2.778143e+03
3.813814e-01	2.781316e+03
3.823824e-01	2.784489e+03
3.833834e-01	2.787662e+03
3.843844e-01	2.790835e+03
3.853854e-01	2.794008e+03
3.863864e-01	2.797181e+03
3.873874e-01	2.800354e+03
3.883884e-01	2.803527e+03
3.893894e-01	2.806700e+03
3.903904e-01	2.809873e+03
3.913914e-01	2.813046e+03
3.923924e-01	2.816219e+03
3.933934e-01	2.819392e+03
3.943944e-01	2.822565e+03
3.953954e-01	2.825738e+03
3.963964e-01	2.828911e+03
3.973974e-01	2.832084e+03
3.983984e-01	2.835257e+03
3.993994e-01	2.838430e+03
4.004004e-01	2.841603e+03
4.014014e-01	2.844776e+03
4.024024e-01	2.847949e+03
4.034034e-01	2.851122e+03
4.044044e-01	2.854295e+03
4.054054e-01	2.857468e+03
4.064064e-01	2.860641e+03
4.074074e-01	2.863814e+03
4.084084e-01	2.866987e+03
4.094094e-01	2.870160e+03
4.104104e-01	2.873333e+03
4.114114e-01	2.876506e+03
4.124124e-01	2.879679e+03
4.134134e-01	2.882852e+03
4.144144e-01	2.886025e+03
4.154154e-01	2.889198e+03
4.164164e-01	2.892371e+03
4.174174e-01	2.895521e+03
4.184184e-01	2.898544e+03
4.194194e-01	2.901566e+03
4.204204e-01	2.904589e+03
4.214214e-01	2.907611e+03
4.224224e-01	2.910634e+03
4.234234e-01	2.913656e+03
4.244244e-01	2.916679e+03
4.254254e-01	2.919701e+03
4.264264e-01	2.922723e+03
4.274274e-01	2.925746e+03
4.284284e-01	2.928768e+03
4.294294e-01	2.931791e+03
4.304304e-01	2.934813e+03
4.314314e-01	2.937836e+03
4.324324e-01	2.940858e+03
4.334334e-01	2.943881e+03
4.344344e-01	2.946903e+03
4.354354e-01	2.949926e+03
4.364364e-01	2.952948e+03
4.374374e-01	2.955970e+03
4.384384e-01	2.958993e+03
4.394394e-01	2.962015e+03
4.404404e-01	2.965038e+03
4.414414e-01	2.968060e+03
4.424424e-01	2.971083e+03
4.434434e-01	2.974105e+03
4.444444e-01	2.977128e+03
4.454454e-01	2.980150e+03
4.464464e-01	2.983172e+03
4.474474e-01	2.986195e+03
4.484484e-01	2.989217e+03
4.494494e-01	2.992240e+03
4.504505e-01	2.995262e+03
4.514515e-01	2.998285e+03
4.524525e-01	3.001307e+03
4.534535e-01	3.004330e+03
4.544545e-01	3.007352e+03
4.554555e-01	3.010374e+03
4.564565e-01	3.013397e+03
4.574575e-01	3.016419e+03
4.584585e-01	3.019442e+03
4.594595e-01	3.022464e+03
4.604605e-01	3.025487e+03
4.614615e-01	3.028509e+03
4.624625e-01	3.031532e+03
4.634635e-01	3.034554e+03
4.644645e-01	3.037576e+03
4.654655e-01	3.040599e+03
4.664665e-01	3.043621e+03
4.674675e-01	3.046644e+03
4.684685e-01	3.049666e+03
4.694695e-01	3.052689e+03
4.704705e-01	3.055711e+03
4.714715e-01	3.058734e+03
4.724725e-01	3.061756e+03
4.734735e-01	3.064779e+03
4.744745e-01	3.067801e+03
4.754755e-01	3.070823e+03
4.764765e-01	3.073846e+03
4.774775e-01	3.076868e+03
4.784785e-01	3.079891e+03
4.794795e-01	3.082913e+03
4.804805e-01	3.085936e+03
4.814815e-01	3.088958e+03
4.824825e-01	3.091981e+03
4.834835e-01	3.095003e+03
4.844845e-01	3.098025e+03
4.854855e-01	3.101048e+03
4.864865e-01	3.104070e+03
4.874875e-01	3.107093e+03
4.884885e-01	3.110115e+03
4.894895e-01	3.113138e+03
4.904905e-01	3.116160e+03
4.914915e-01	3.119183e+03
4.924925e-01	3.122205e+03
4.934935e-01	3.125227e+03
4.944945e-01	3.128250e+03
4.954955e-01	3.131272e+03
4.964965e-01	3.134295e+03
4.974975e-01	3.137317e+03
4.984985e-01	3.140340e+03
4.994995e-01	3.143362e+03
5.005005e-01	3.146385e+03
5.015015e-01	3.149407e+03
5.025025e-01	3.152430e+03
5.035035e-01	3.155452e+03
5.045045e-01	3.158474e+03
5.055055e-01	3.161497e+03
5.065065e-01	3.164519e+03
5.075075e-01	3.167542e+03
5.085085e-01	3.170564e+03
5.095095e-01	3.173587e+03
5.105105e-01	3.176609e+03
5.115115e-01	3.179632e+03
5.125125e-01	3.182654e+03
5.135135e-01	3.185676e+03
5.145145e-01	3.188699e+03
5.155155e-01	3.191721e+03
5.165165e-01	3.194744e+03
5.175175e-01	3.197766e+03
5.185185e-01	3.200789e+03
5.195195e-01	3.203811e+03
5.205205e-01	3.206834e+03
5.215215e-01	3.209856e+03
5.225225e-01	3.212878e+03
5.235235e-01	3.215901e+03
5.245245e-01	3.218923e+03
5.255255e-01	3.221946e+03
5.265265e-01	3.224968e+03
5.275275e-01	3.227991e+03
5.285285e-01	3.231013e+03
5.295295e-01	3.234036e+03
5.305305e-01	3.237058e+03
5.315315e-01	3.240080e+03
5.325325e-01	3.243103e+03
5.335335e-01	3.246125e+03
5.345345e-01	3.249148e+03
5.355355e-01	3.252170e+03
5.365365e-01	3.255193e+03
5.375375e-01	3.258215e+03
5.385385e-01	3.261238e+03
5.395395e-01	3.264260e+03
5.405405e-01	3.267283e+03
5.415415e-01	3.270305e+03
5.425425e-01	3.273327e+03
5.435435e-01	3.276350e+03
5.445445e-01	3.279372e+03
5.455455e-01	3.282461e+03
5.465465e-01	3.285636e+03
5.475475e-01	3.288810e+03
5.485485e-01	3.291984e+03
5.495495e-01	3.295159e+03
5.505506e-01	3.298333e+03
5.515516e-01	3.301507e+03
5.525526e-01	3.304682e+03
5.535536e-01	3.307856e+03
5.545546e-01	3.311030e+03
5.555556e-01	3.314205e+03
5.565566e-01	3.317379e+03
5.575576e-01	3.320553e+03
5.585586e-01	3.323728e+03
5.595596e-01	3.326902e+03
5.605606e-01	3.330076e+03
5.615616e-01	3.333251e+03
5.625626e-01	3.336425e+03
5.635636e-01	3.339599e+03
5.645646e-01	3.342774e+03
5.655656e-01	3.345948e+03
5.665666e-01	3.349122e+03
5.675676e-01	3.352297e+03
5.685686e-01	3.355471e+03
5.695696e-01	3.358645e+03
5.705706e-01	3.361820e+03
5.715716e-01	3.364994e+03
5.725726e-01	3.368168e+03
5.735736e-01	3.371343e+03
5.745746e-01	3.374517e+03
5.755756e-01	3.377691e+03
5.765766e-01	3.380866e+03
5.775776e-01	3.384040e+03
5.785786e-01	3.387214e+03
5.795796e-01	3.390389e+03
5.805806e-01	3.393563e+03
5.815816e-01	3.396737e+03
5.825826e-01	3.399912e+03
5.835836e-01	3.403086e+03
5.845846e-01	3.406260e+03
5.855856e-01	3.409435e+03
5.865866e-01	3.412609e+03
5.875876e-01	3.415783e+03
5.885886e-01	3.418958e+03
5.895896e-01	3.422132e+03
5.905906e-01	3.425306e+03
5.915916e-01	3.428481e+03
5.925926e-01	3.431655e+03
5.935936e-01	3.434829e+03
5.945946e-01	3.438004e+03
5.955956e-01	3.441178e+03
5.965966e-01	3.444352e+03
5.975976e-01	3.447527e+03
5.985986e-01	3.450701e+03
5.995996e-01	3.453875e+03
6.006006e-01	3.457050e+03
6.016016e-01	3.460224e+03
6.026026e-01	3.463398e+03
6.036036e-01	3.466573e+03
6.046046e-01	3.469747e+03
6.056056e-01	3.472921e+03
6.066066e-01	3.476096e+03
6.076076e-01	3.479270e+03
6.086086e-01	3.482444e+03
6.096096e-01	3.485619e+03
6.106106e-01	3.488793e+03
6.116116e-01	3.491968e+03
6.126126e-01	3.495142e+03
6.136136e-01	3.498316e+03
6.146146e-01	3.501491e+03
6.156156e-01	3.504665e+03
6.166166e-01	3.507839e+03
6.176176e-01	3.511014e+03
6.186186e-01	3.514188e+03
6.196196e-01	3.517362e+03
6.206206e-01	3.520537e+03
6.216216e-01	3.523711e+03
6.226226e-01	3.526885e+03
6.236236e-01	3.530060e+03
6.246246e-01	3.533234e+03
6.256256e-01	3.536408e+03
6.266266e-01	3.539583e+03
6.276276e-01	3.542757e+03
6.286286e-01	3.545931e+03
6.296296e-01	3.549106e+03
6.306306e-01	3.552280e+03
6.316316e-01	3.555454e+03
6.326326e-01	3.558629e+03
6.336336e-01	3.561803e+03
6.346346e-01	3.564977e+03
6.356356e-01	3.568152e+03
6.366366e-01	3.571326e+03
6.376376e-01	3.574500e+03
6.386386e-01	3.577675e+03
6.396396e-01	3.580849e+03
6.406406e-01	3.584023e+03
6.416416e-01	3.587198e+03
6.426426e-01	3.590372e+03
6.436436e-01	3.593546e+03
6.446446e-01	3.596721e+03
6.456456e-01	3.599895e+03
6.466466e-01	3.603069e+03
6.476476e-01	3.606244e+03
6.486486e-01	3.609418e+03
6.496496e-01	3.612592e+03
6.506507e-01	3.615767e+03
6.516517e-01	3.618941e+03
6.526527e-01	3.622115e+03
6.536537e-01	3.625290e+03
6.546547e-01	3.628464e+03
6.556557e-01	3.631638e+03
6.566567e-01	3.634813e+03
6.576577e-01	3.637987e+03
6.586587e-01	3.641161e+03
6.596597e-01	3.644336e+03
6.606607e-01	3.647510e+03
6.616617e-01	3.650684e+03
6.626627e-01	3.653859e+03
6.636637e-01	3.657033e+03
6.646647e-01	3.660207e+03
6.656657e-01	3.663382e+03
6.666667e-01	3.666556e+03
6.676677e-01	3.670198e+03
6.686687e-01	3.673933e+03
6.696697e-01	3.677668e+03
6.706707e-01	3.681403e+03
6.716717e-01	3.685138e+03
6.726727e-01	3.688873e+03
6.736737e-01	3.692608e+03
6.746747e-01	3.696343e+03
6.756757e-01	3.700078e+03
6.766767e-01	3.703813e+03
6.776777e-01	3.707548e+03
6.786787e-01	3.711283e+03
6.796797e-01	3.715017e+03
6.806807e-01	3.718752e+03
6.816817e-01	3.722487e+03
6.826827e-01	3.726222e+03
6.836837e-01	3.729957e+03
6.846847e-01	3.733692e+03
6.856857e-01	3.737427e+03
6.866867e-01	3.741162e+03
6.876877e-01	3.744897e+03
