# x_val	y_val	p(x,y)
0.000000e+00	1.322699e+03	5.935936e-07
0.000000e+00	1.325677e+03	6.021137e-07
0.000000e+00	1.328655e+03	6.107418e-07
0.000000e+00	1.331634e+03	6.194791e-07
0.000000e+00	1.334612e+03	6.283266e-07
0.000000e+00	1.337590e+03	6.372855e-07
0.000000e+00	1.340569e+03	6.463570e-07
0.000000e+00	1.343547e+03	6.555423e-07
0.000000e+00	1.346525e+03	6.648425e-07
0.000000e+00	1.349503e+03	6.742589e-07
0.000000e+00	1.352482e+03	6.837926e-07
0.000000e+00	1.355460e+03	6.934449e-07
0.000000e+00	1.358438e+03	7.032170e-07
0.000000e+00	1.361417e+03	7.131100e-07
0.000000e+00	1.364395e+03	7.231253e-07
0.000000e+00	1.367373e+03	7.332640e-07
0.000000e+00	1.370351e+03	7.435275e-07
0.000000e+00	1.373330e+03	7.539170e-07
0.000000e+00	1.376308e+03	7.644337e-07
0.000000e+00	1.379286e+03	7.750790e-07
0.000000e+00	1.382265e+03	7.858541e-07
0.000000e+00	1.385243e+03	7.967603e-07
0.000000e+00	1.388221e+03	8.077990e-07
0.000000e+00	1.391199e+03	8.189714e-07
0.000000e+00	1.394178e+03	8.302788e-07
0.000000e+00	1.397156e+03	8.417227e-07
0.000000e+00	1.400134e+03	8.533043e-07
0.000000e+00	1.403113e+03	8.650250e-07
0.000000e+00	1.406091e+03	8.768861e-07
0.000000e+00	1.409069e+03	8.888890e-07
0.000000e+00	1.412048e+03	9.010352e-07
0.000000e+00	1.415026e+03	9.133259e-07
0.000000e+00	1.418004e+03	9.257625e-07
0.000000e+00	1.420982e+03	9.383465e-07
0.000000e+00	1.423961e+03	9.510793e-07
0.000000e+00	1.426939e+03	9.639622e-07
0.000000e+00	1.429917e+03	9.769968e-07
0.000000e+00	1.432896e+03	9.901844e-07
0.000000e+00	1.435874e+03	1.003527e-06
0.000000e+00	1.438852e+03	1.017025e-06
0.000000e+00	1.441830e+03	1.030680e-06
0.000000e+00	1.444809e+03	1.044494e-06
0.000000e+00	1.447787e+03	1.058469e-06
0.000000e+00	1.450765e+03	1.072606e-06
0.000000e+00	1.453744e+03	1.086905e-06
0.000000e+00	1.456722e+03	1.101370e-06
0.000000e+00	1.459700e+03	1.116001e-06
0.000000e+00	1.462678e+03	1.130800e-06
0.000000e+00	1.465657e+03	1.145768e-06
0.000000e+00	1.468635e+03	1.160908e-06
0.000000e+00	1.471613e+03	1.176219e-06
0.000000e+00	1.474592e+03	1.191705e-06
0.000000e+00	1.477570e+03	1.207366e-06
0.000000e+00	1.480548e+03	1.223205e-06
0.000000e+00	1.483526e+03	1.239222e-06
0.000000e+00	1.486505e+03	1.255420e-06
0.000000e+00	1.489483e+03	1.271799e-06
0.000000e+00	1.492461e+03	1.288362e-06
0.000000e+00	1.495440e+03	1.305110e-06
0.000000e+00	1.498418e+03	1.322045e-06
