# q	y_q
4.064064e-01	4.260305e+03
4.074074e-01	4.263246e+03
4.084084e-01	4.266187e+03
4.094094e-01	4.269128e+03
4.104104e-01	4.272069e+03
4.114114e-01	4.275010e+03
4.124124e-01	4.277951e+03
4.134134e-01	4.280892e+03
4.144144e-01	4.283832e+03
4.154154e-01	4.286773e+03
4.164164e-01	4.289714e+03
4.174174e-01	4.292655e+03
4.184184e-01	4.295596e+03
4.194194e-01	4.298537e+03
4.204204e-01	4.301478e+03
4.214214e-01	4.304419e+03
4.224224e-01	4.307359e+03
4.234234e-01	4.310300e+03
4.244244e-01	4.313241e+03
4.254254e-01	4.316182e+03
4.264264e-01	4.319123e+03
4.274274e-01	4.322064e+03
4.284284e-01	4.325005e+03
4.294294e-01	4.327945e+03
4.304304e-01	4.330886e+03
4.314314e-01	4.333827e+03
4.324324e-01	4.336768e+03
4.334334e-01	4.339709e+03
4.344344e-01	4.342650e+03
4.354354e-01	4.345591e+03
4.364364e-01	4.348532e+03
4.374374e-01	4.351472e+03
4.384384e-01	4.354413e+03
4.394394e-01	4.357354e+03
4.404404e-01	4.360295e+03
4.414414e-01	4.363236e+03
4.424424e-01	4.366177e+03
4.434434e-01	4.369118e+03
4.444444e-01	4.372059e+03
4.454454e-01	4.374999e+03
4.464464e-01	4.377940e+03
4.474474e-01	4.380881e+03
4.484484e-01	4.383822e+03
4.494494e-01	4.386763e+03
4.504505e-01	4.389704e+03
4.514515e-01	4.392645e+03
4.524525e-01	4.395586e+03
4.534535e-01	4.398526e+03
4.544545e-01	4.401467e+03
4.554555e-01	4.404408e+03
4.564565e-01	4.407349e+03
4.574575e-01	4.410290e+03
4.584585e-01	4.413231e+03
4.594595e-01	4.416172e+03
4.604605e-01	4.419113e+03
4.614615e-01	4.422053e+03
4.624625e-01	4.424994e+03
4.634635e-01	4.427935e+03
4.644645e-01	4.430876e+03
4.654655e-01	4.433817e+03
4.664665e-01	4.436758e+03
4.674675e-01	4.439699e+03
4.684685e-01	4.442640e+03
4.694695e-01	4.445580e+03
4.704705e-01	4.448521e+03
4.714715e-01	4.451462e+03
4.724725e-01	4.454403e+03
4.734735e-01	4.457344e+03
4.744745e-01	4.460285e+03
4.754755e-01	4.463226e+03
4.764765e-01	4.466167e+03
4.774775e-01	4.469107e+03
4.784785e-01	4.472048e+03
4.794795e-01	4.474989e+03
4.804805e-01	4.477930e+03
4.814815e-01	4.480871e+03
4.824825e-01	4.483812e+03
4.834835e-01	4.486753e+03
4.844845e-01	4.489694e+03
4.854855e-01	4.492634e+03
4.864865e-01	4.495575e+03
4.874875e-01	4.498516e+03
4.884885e-01	4.501457e+03
4.894895e-01	4.504398e+03
4.904905e-01	4.507339e+03
4.914915e-01	4.510280e+03
4.924925e-01	4.513221e+03
4.934935e-01	4.516161e+03
4.944945e-01	4.519102e+03
4.954955e-01	4.522043e+03
4.964965e-01	4.524976e+03
4.974975e-01	4.527906e+03
4.984985e-01	4.530835e+03
4.994995e-01	4.533764e+03
5.005005e-01	4.536694e+03
5.015015e-01	4.539623e+03
5.025025e-01	4.542553e+03
5.035035e-01	4.545482e+03
5.045045e-01	4.548411e+03
5.055055e-01	4.551341e+03
5.065065e-01	4.554270e+03
5.075075e-01	4.557200e+03
5.085085e-01	4.560129e+03
5.095095e-01	4.563058e+03
5.105105e-01	4.565988e+03
5.115115e-01	4.568917e+03
5.125125e-01	4.571846e+03
5.135135e-01	4.574776e+03
5.145145e-01	4.577705e+03
5.155155e-01	4.580635e+03
5.165165e-01	4.583564e+03
5.175175e-01	4.586493e+03
5.185185e-01	4.589423e+03
5.195195e-01	4.592352e+03
5.205205e-01	4.595282e+03
5.215215e-01	4.598211e+03
5.225225e-01	4.601140e+03
5.235235e-01	4.604070e+03
5.245245e-01	4.606999e+03
5.255255e-01	4.609929e+03
5.265265e-01	4.612858e+03
5.275275e-01	4.615787e+03
5.285285e-01	4.618717e+03
5.295295e-01	4.621646e+03
5.305305e-01	4.624575e+03
5.315315e-01	4.627505e+03
5.325325e-01	4.630434e+03
5.335335e-01	4.633364e+03
5.345345e-01	4.636293e+03
5.355355e-01	4.639222e+03
5.365365e-01	4.642152e+03
