# q	y_q
3.523524e-01	6.128928e+03
3.533534e-01	6.135187e+03
3.543544e-01	6.141445e+03
3.553554e-01	6.147704e+03
3.563564e-01	6.153963e+03
3.573574e-01	6.160221e+03
3.583584e-01	6.166480e+03
3.593594e-01	6.172738e+03
3.603604e-01	6.178997e+03
3.613614e-01	6.185256e+03
3.623624e-01	6.191514e+03
3.633634e-01	6.197773e+03
3.643644e-01	6.204032e+03
3.653654e-01	6.210290e+03
3.663664e-01	6.216549e+03
3.673674e-01	6.222702e+03
3.683684e-01	6.228281e+03
3.693694e-01	6.233861e+03
3.703704e-01	6.239440e+03
3.713714e-01	6.245020e+03
3.723724e-01	6.250599e+03
3.733734e-01	6.256179e+03
3.743744e-01	6.261758e+03
3.753754e-01	6.267338e+03
3.763764e-01	6.272917e+03
3.773774e-01	6.278497e+03
3.783784e-01	6.284076e+03
3.793794e-01	6.289656e+03
3.803804e-01	6.295235e+03
3.813814e-01	6.300815e+03
3.823824e-01	6.306394e+03
3.833834e-01	6.311974e+03
3.843844e-01	6.317553e+03
3.853854e-01	6.323133e+03
3.863864e-01	6.328712e+03
3.873874e-01	6.334292e+03
3.883884e-01	6.339871e+03
3.893894e-01	6.345451e+03
3.903904e-01	6.351030e+03
3.913914e-01	6.356610e+03
3.923924e-01	6.362189e+03
3.933934e-01	6.367769e+03
3.943944e-01	6.373348e+03
3.953954e-01	6.378928e+03
3.963964e-01	6.384507e+03
3.973974e-01	6.390087e+03
3.983984e-01	6.395666e+03
3.993994e-01	6.401246e+03
4.004004e-01	6.406825e+03
4.014014e-01	6.412405e+03
4.024024e-01	6.417984e+03
4.034034e-01	6.423564e+03
4.044044e-01	6.429144e+03
4.054054e-01	6.434723e+03
4.064064e-01	6.440303e+03
4.074074e-01	6.445882e+03
4.084084e-01	6.451462e+03
4.094094e-01	6.457041e+03
4.104104e-01	6.462621e+03
4.114114e-01	6.468200e+03
4.124124e-01	6.473780e+03
4.134134e-01	6.479359e+03
4.144144e-01	6.484939e+03
4.154154e-01	6.490518e+03
4.164164e-01	6.496098e+03
4.174174e-01	6.501677e+03
4.184184e-01	6.507257e+03
4.194194e-01	6.512836e+03
4.204204e-01	6.518416e+03
4.214214e-01	6.523995e+03
4.224224e-01	6.529575e+03
4.234234e-01	6.535154e+03
4.244244e-01	6.540734e+03
