# q	x_q
4.384384e-01	1.466455e-01
4.394394e-01	1.470697e-01
4.404404e-01	1.474940e-01
4.414414e-01	1.479183e-01
4.424424e-01	1.483426e-01
4.434434e-01	1.487669e-01
4.444444e-01	1.491912e-01
4.454454e-01	1.496154e-01
4.464464e-01	1.500397e-01
4.474474e-01	1.504640e-01
4.484484e-01	1.508883e-01
4.494494e-01	1.513126e-01
4.504505e-01	1.517368e-01
4.514515e-01	1.521611e-01
4.524525e-01	1.525854e-01
4.534535e-01	1.530097e-01
4.544545e-01	1.534340e-01
4.554555e-01	1.538583e-01
4.564565e-01	1.542825e-01
4.574575e-01	1.547068e-01
4.584585e-01	1.551311e-01
4.594595e-01	1.555554e-01
4.604605e-01	1.559797e-01
4.614615e-01	1.564040e-01
4.624625e-01	1.568282e-01
4.634635e-01	1.572525e-01
4.644645e-01	1.576768e-01
4.654655e-01	1.581011e-01
4.664665e-01	1.585254e-01
4.674675e-01	1.589497e-01
4.684685e-01	1.593739e-01
4.694695e-01	1.597982e-01
4.704705e-01	1.602225e-01
4.714715e-01	1.606468e-01
4.724725e-01	1.610711e-01
4.734735e-01	1.614954e-01
4.744745e-01	1.619196e-01
4.754755e-01	1.623439e-01
4.764765e-01	1.627682e-01
4.774775e-01	1.631925e-01
4.784785e-01	1.636168e-01
4.794795e-01	1.640410e-01
4.804805e-01	1.644653e-01
4.814815e-01	1.648896e-01
4.824825e-01	1.653139e-01
4.834835e-01	1.657382e-01
4.844845e-01	1.661625e-01
4.854855e-01	1.665867e-01
4.864865e-01	1.670110e-01
4.874875e-01	1.674353e-01
4.884885e-01	1.678596e-01
4.894895e-01	1.682839e-01
4.904905e-01	1.687082e-01
4.914915e-01	1.691324e-01
4.924925e-01	1.695567e-01
4.934935e-01	1.699810e-01
4.944945e-01	1.704053e-01
4.954955e-01	1.708296e-01
4.964965e-01	1.712539e-01
4.974975e-01	1.716781e-01
4.984985e-01	1.721024e-01
4.994995e-01	1.725267e-01
5.005005e-01	1.729510e-01
5.015015e-01	1.733753e-01
5.025025e-01	1.737996e-01
5.035035e-01	1.742238e-01
5.045045e-01	1.746481e-01
5.055055e-01	1.750724e-01
5.065065e-01	1.754967e-01
5.075075e-01	1.759210e-01
5.085085e-01	1.763453e-01
5.095095e-01	1.767695e-01
5.105105e-01	1.771938e-01
5.115115e-01	1.776181e-01
5.125125e-01	1.780424e-01
5.135135e-01	1.784667e-01
5.145145e-01	1.788909e-01
5.155155e-01	1.793152e-01
5.165165e-01	1.797395e-01
5.175175e-01	1.801638e-01
5.185185e-01	1.805881e-01
5.195195e-01	1.810124e-01
5.205205e-01	1.814366e-01
5.215215e-01	1.818609e-01
5.225225e-01	1.822852e-01
5.235235e-01	1.827095e-01
5.245245e-01	1.831338e-01
5.255255e-01	1.835581e-01
5.265265e-01	1.839823e-01
5.275275e-01	1.844066e-01
5.285285e-01	1.848309e-01
5.295295e-01	1.852552e-01
5.305305e-01	1.856795e-01
5.315315e-01	1.861038e-01
5.325325e-01	1.865280e-01
5.335335e-01	1.869523e-01
5.345345e-01	1.873766e-01
5.355355e-01	1.878009e-01
5.365365e-01	1.882252e-01
5.375375e-01	1.886495e-01
5.385385e-01	1.890737e-01
5.395395e-01	1.894980e-01
5.405405e-01	1.899223e-01
5.415415e-01	1.903466e-01
5.425425e-01	1.907709e-01
5.435435e-01	1.911952e-01
5.445445e-01	1.916194e-01
5.455455e-01	1.920437e-01
5.465465e-01	1.924680e-01
5.475475e-01	1.928923e-01
5.485485e-01	1.933166e-01
5.495495e-01	1.937408e-01
5.505506e-01	1.941651e-01
5.515516e-01	1.945894e-01
5.525526e-01	1.950137e-01
5.535536e-01	1.954380e-01
5.545546e-01	1.958623e-01
5.555556e-01	1.962865e-01
5.565566e-01	1.967108e-01
5.575576e-01	1.971351e-01
5.585586e-01	1.975594e-01
5.595596e-01	1.979837e-01
5.605606e-01	1.984080e-01
5.615616e-01	1.988322e-01
5.625626e-01	1.992565e-01
5.635636e-01	1.996808e-01
5.645646e-01	1.300556e+00
5.655656e-01	1.304923e+00
5.665666e-01	1.309290e+00
5.675676e-01	1.313657e+00
5.685686e-01	1.318024e+00
5.695696e-01	1.322391e+00
5.705706e-01	1.326759e+00
5.715716e-01	1.331126e+00
5.725726e-01	1.335493e+00
5.735736e-01	1.339860e+00
5.745746e-01	1.344227e+00
5.755756e-01	1.348594e+00
5.765766e-01	1.352962e+00
5.775776e-01	1.357329e+00
5.785786e-01	1.361696e+00
5.795796e-01	1.366063e+00
5.805806e-01	1.370430e+00
5.815816e-01	1.374797e+00
5.825826e-01	1.379165e+00
5.835836e-01	1.383532e+00
5.845846e-01	1.387899e+00
5.855856e-01	1.392266e+00
5.865866e-01	1.396633e+00
5.875876e-01	1.401000e+00
5.885886e-01	1.405368e+00
